title,stars,name,text,neighborhood,location,categoryName,city,publishAt,isLocalGuide,sentiment,sentiment_score,time_period
The Limi Hospital,1,Abdullah Ilyas,"this hospital is the worst private hospital I have ever seen.
they prioritise profit over patients well being and they've also hide a lot of death cases in the this hospital. I don't know why the ministry of health are shutting their eyes towards such things. many of their good nurses have left which I don't know the reasons but they are left with amateur that will price you seven times before getting a vein. This isn't the limi hospital I once knew, it is a disappointment",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,6 months ago,,NEGATIVE,0.9988598823547363,Less than a year ago
The Limi Hospital,1,Ajibola Mojisola,"If It is possible to give you guys no star , I will .
You people almost killed me .
Thank God i discharged myself and left for another hospital.
I have been using you guys since I came to abuja but over the time I think something went wrong along the line , all your good doctors have left . You people were just pumping me with pcm injection and asking me stupid questions over and over  . How can see seven different doctors and none of them could even start me on malaria treatment after telling each of them I do not always show symptoms. You all have turned to money making machine. Thank God i discharged myself , by the time I got to the other hospital I was wheeled in , and they started treating immediately and I got better under 30mins . Please stay away from limi hospital, their doctors don’t listen (although they will act as if they are), doctors will lock themselves in and not attend to their patients because they are tired hence the long waiting line , nurses are rude(cardio care nurse ), I was told to go for emergency xray can you imagine the radiology telling me I will need to wait till Friday for the result because the doctor in charge was on leave . They will not update your chat I almost did another echo scan because the one I did was not updated , I don’t even think the doctor read it , cause I had to explain over and over to 7 different doctors.
Well well To the people that were nice to me Dr Rotimi in gynecology(he came outside when i started shouting, took me to his office and he promised he will work on my request even tho it was not his work ), Mrs Victoria ( God bless you ma , she is not just a customer care rep she is a human and a mother ) , Dr Emeka( ‘he is light skinned almost albino’ even tho he was on night shift he stayed to attend to cause of how I was feeling), Dr David ( she was very very gentle and loving I did not catch her first name, she attended to me downstairs, beautiful ,dark and short lady).
Least I forget to the doctor that took my thyroid scan thank you and the male nurse in the ER the night I came ( he suggested they start me up on something, before the doctor decided to do anything, he just kept on asking me questions and I was in pain and he did not administer anything)
Omo you people made me cry and that stupid nurse in cardio may God not bless the works of your hand , you were telling I was not patience enough, after seeing 7 doctor did all the test and the only thing you guys were giving was pcm iv upon admitting , if it was your mother or your father i hope you tell them they are not patient enough, mark my words your own too is coming . She even walked out on my husband while he was talking to her .
You people should sha refund me by tomorrow because God help I come there you will hear it !!!!!",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,6 months ago,,NEGATIVE,0.9996973276138306,Less than a year ago
The Limi Hospital,1,smith jenny,"Limi hospital is one of the worst hospitals
Went there at 11am and left at 3pm just for malaria and typhoid. They take their time in attending to patients
Bad service and slow like a snail
You will spend over an hour at the dispensary just to collect your drugs.
Five pharmacist on ground but just one attending to patients
Really poor service",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,7 months ago,,NEGATIVE,0.9996993541717529,Less than a year ago
The Limi Hospital,1,Damilola Ipinmisho,"My Family's Agonizing experience in Limi hospital.
On 30th March, 2024, I visited Limi hospital with my family, myself, my wife, and three children. We entered the premises at about 7:50pm to the front desk to open our cards to see a doctor. Within minutes we were cleared off to see a doctor and it took about 45 minutes to get to our turn even though there were just about 4 people before us, but there were just three doctors on duty.
It got to our turn and we all got in. She asked for our card numbers and attended to us listening actively to all we narrated. She checked our temperatures and my 4 year old daughter's own read above 39 degrees Celsius; mine was about 38.5°c while the other children had about 36°c.
She finished with us and referred us to get a Diclofenac suppository inserted in her bum because the temperature was too high for a child. I got to the pharmacy and was given the suppository which was administered to her. We were referred to get clearance for our blood test and we did. The test was said to take 30 minutes after clearance, but we waited, I slept, woke and it was over 45 minutes waiting for a 30 minutes test. Alas the result was out, but no one cared to ask if your result is ready or not.
We visited the doctor for the review, and she said that there was malaria present in all the tests and then referred us to the pharmacist to get our medications.
Here the devils showed up. A bunch of humans called medical professionals with no iota on empathy for the sick. We got to their desk at about 10:30pm and we waited for a long time for drugs to be administered; they claimed to be awaiting clearance from my HMO. I asked them if I could sign off and if the clearance isn't gotten I'll pay for it. They kept mute. At about 11:30pm, I called my wife to get the kids so we returned home, no one was bothered a bit. I got to the car, called the HMO (AXA MANSARD) explained by experience to the customer personnel and told him I've been with three sick kids, eldest being 4 in the hospital for 4 hours. My son had blood mixed with his mucor, my daughter with a high temperature and I needed to pay myself if the clearance wasn't sorted.
Then, he said that there was no clearance sent to MANSARD. I was mad; to know that we had wasted well over 1hr, and a careless pharmacist didn't care to check if the messages she sent were delivered. I returned to her to let her know that she didn't send any clearance, and she said ""let me refresh"". Refresh is what you're just doing right now. So you send a message and don't get feedback for 4, and you don't think you should've refreshed after 1hour?
It's sad that I'm calling out the same Limi again who almost killed one of my twins 4 years ago when they ran a rapid malaria test and said that she had slight malaria, when a week later when her temperature spiked and was rushed to another hospital where they said she had +++ malaria.
Why's Limi so nonchalant about human lives? And the useless MANSARD staff had to tell me that if I use my money to pay, it'll take a long paper work to refund me back. I couldn't get drugs, I could pay for it.
Why do you collect HMO money if you care less about them?
This time I'll let the world know about the death trap you run as hospital.
I won't rest this case",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,11 months ago,,NEGATIVE,0.9318553805351257,Less than a year ago
The Limi Hospital,5,Oge Nwanyioma Ikpeoha,"I've used Limi Hospital for years now. Excellent services and Doctors. Ive refered people to Limi because of their good services. But today i had the most horrible experience at the pharmacy. A very rude guy there called Israel should be moved out of that pharmacy. He shouldn't be there for any reason. I purposely ignored him and his rudeness when he insisted I get approval myself for my medications from my HMO and walked away. I still called the HMO after waiting for so long and he still refused to talk to them. I had to go to
the call center and they gladly attended to me. Please I suggest whoever he reports to, to look into this.The next person might not be this patient with him and again, he's spoiling the good image of Limi Hospital. Thanks",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,11 months ago,,NEGATIVE,0.9991475343704224,Less than a year ago
The Limi Hospital,1,Ronke Balogun,This is the worst experience ever! You wait at the client services for hours on end and people just ignore you. Limi can do better,Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,NEGATIVE,0.9998063445091248,1 year ago
The Limi Hospital,4,Barr. Hamaka,Hospitable but very expensive...,Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,NEGATIVE,0.8376607894897461,1 year ago
The Limi Hospital,5,Godwin Ameh,Good place,Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,POSITIVE,0.9998519420623779,1 year ago
The Limi Hospital,1,Dora Ada,"It's really very bad, pathetic  and frustrating  that I have been calling limi customer service since morning and nobody is picking up, and the only time they did I was told that the same person at the front desk who is attending to over a thousand patients handles the telephone line. How is that even possible considering the number of patients you guys have. And this is not the first time it's happening. Limi please you can do better. I have never been this bitter and angry before. Sighs",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,NEGATIVE,0.9997811913490295,1 year ago
The Limi Hospital,1,Ene Onazi,"I personally started using Limi hospital over a year ago, because of how good it was, I told my family and they also started using it.

Recently things started changing in terms of long wait times, getting test results late, 1 or 2 doctors availble to cater to loads of patients etc. I chose not to come online to say anything but something happened this week and I won't keep quiet about it.

My mum has been seeing the Physiotherapist at Limi hospital because she's been having serious lower back pain, the Orthopedic doctor at Limi hospital referred her.

Her follow-up appointment was booked for Wednesday, 18th October 2023 by 4pm, we got there to hear another story.

A frontdesk staff said the person who booked her appointment made a mistake by booking her to see a Gynecologist like really?

My mum has never seen a Gynecologist at Limi hospital so I wonder how that happened.

This appointment was physically booked at the Physiotherapy unit of the hospital not even via phone call.

Instead of them to find a way and make sure my mum sees the Physiotherapist on that same Wednesday because of the pains she was going through and the fact that it's their fault, they did nothing.

They apologized and begged us to come back next week Wednesday, 25th October 2023 that there's no slot anymore.

So they expected her to be like that till then, just imagine.

A staff reached out to the Assistant Customer Experience Officer that day about the issue, her response was ""there's nothing we can do just apologize to them and reschedule"".

I guess the person didn't know it was my mum in question because I was not facing them.

I had to leave Limi hospital and go to another hospital that same day so my mum could see a Physiotherapist, I am so disappointed and will never go back there for treatment.

I'll look for another hospital to register in, a hospital where people's health can be taken more seriously.",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,NEGATIVE,0.9941071271896362,1 year ago
The Limi Hospital,2,JUMMAI ANGUS,"I have always given this hospital a 5 star because of their professionalism and swiftness. I have spent about 9 years receiving health Care here. Sadly that has declined over the years obviously they have too many patients on their hands and are overwhelmed.
I won't discourage anyone from going there, but I will no longer convince anyone to use them.",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,NEGATIVE,0.9332531094551086,1 year ago
The Limi Hospital,1,Bashir Musaddiq Mukhtar,Limi is a terrible hospital they waste people’s time we have been in the hospital for almost 6 hours…,Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,NEGATIVE,0.9983540773391724,1 year ago
The Limi Hospital,1,Bunmi-zyeng Khamofu,"They can waste someone's time in this hospital from the front desk to the lab, and pharmacy with the excuse that they are upgrading thier software.  It's so frustrating and time consuming. Limi please do better, I am not a happy customer.",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,NEGATIVE,0.9996935129165649,1 year ago
The Limi Hospital,1,Esther Momoh (STARLYTE),The waiting period before you see a doctor to even diagnose patients is too much. Something needs to be done,Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,NEGATIVE,0.9995136260986328,1 year ago
The Limi Hospital,5,Samson Samuels,"The Limi Hospital responded to my dad’s emergency quickly, the nurses and doctors were attentive to details, my dad was treated till he was perfectly well.

A very good hospital.",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,POSITIVE,0.9998083710670471,1 year ago
The Limi Hospital,5,Jennifer Adedayo,"Limi hospital is cool with friendly staffs, I was attended to promptly and I am definitely referring everyone I know to Limi hospital. God bless you guys",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,POSITIVE,0.9996252059936523,1 year ago
The Limi Hospital,5,DANIELLA MAYI,"Great heathcare
I'm glad I came here",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,POSITIVE,0.9984808564186096,1 year ago
The Limi Hospital,5,Oluwafeyikemi Akinrinola,"I’m glad I went to Limi hospital for my treatment, “great hospital and great care”. God bless Limi hospital Group",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,POSITIVE,0.9990978240966797,1 year ago
The Limi Hospital,5,Victor Effiom,"Wow Limi! Great Concept, Great People, Great Healthcare with Great Results.",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,POSITIVE,0.9998618364334106,1 year ago
The Limi Hospital,4,flicky Baby,"Limi hospital the best hospital I have used so far no delay, professional, and caring from front desk to the Doctor... Any health issues???? Visit any of the three branches.",Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,POSITIVE,0.9635377526283264,1 year ago
The Limi Hospital,5,samuel enemchukwu,Very professional and compassionate staff. It was a great experience.,Central Business Dis,"{'lat': 9.0431136, 'lng': 7.4685691}",Hospital,Abuja,a year ago,,POSITIVE,0.999855637550354,1 year ago
